SCHOOL_TITLE,CourseID,COFFERED_WITH,Sec,Crs,size,stuNo,ROOM_ID,RoomSize,BLOCKED,COURSE_NAME,FACULTY_FULL_NAME,STRAT_TIME,END_TIME,ST_MW,Dept,ClassSize,stuCr,Year,Semester,Level,SemesterNo,
SETS,EEE490,EEE490,1,3,38,0,BC6012-S,50,B-0,Special Topics in Electrical & Electronic Engineering,T001-00 TBA TBA,15:20,16:50,ST,EEE,,0,2016,Spring,,1,
SETS,EEE498,"EEE498,ETE498",1,3,35,6,BC001-S,50,-1,Senior Project,4212-DR Abdur Razzak,8:00,9:30,R,EEE,6,18,2016,Spring,,1,
SETS,EEE499,"EEE499,ETE499",1,6,35,20,A4L04-S,20,-1,Internship Program,4212-DR Abdur Razzak,17:00,18:30,A,EEE,20,120,2016,Spring,,1,
SLASS,ELT203,"ELT203,ENG304",1,3,20,6,BC8013-S,25,-1,The History of English,2002-MS Mithila Mahfuz,9:40,11:10,MW,SLASS,6,18,2016,Spring,,1,
SLASS,ELT204,ELT204,1,3,20,5,BC7015-S,50,-1,Advanced English Grammar,2132-MS Rezina Nazneen Rimi,8:00,9:30,ST,SLASS,5,15,2016,Spring,,1,
SLASS,ELT301,"ELT301,ENG301",1,3,20,6,BCTBA1-S,50,-1,Introduction to Linguistics,2136-MR Md. Shaiful Islam,13:40,15:10,ST,SLASS,6,18,2016,Spring,,1,
SLASS,ELT302,ELT302,1,3,20,6,BC8013-S,25,-1,Applied Linguistics for Teachers,2234-MS Naureen Rahnuma,8:00,9:30,MW,SLASS,6,18,2016,Spring,,1,
SLASS,ELT303,ELT303,1,3,30,6,BC8014-S,25,-1,Second Language Acquisition,2132-MS Rezina Nazneen Rimi,9:40,11:10,MW,SLASS,6,18,2016,Spring,,1,
SLASS,ELT305,ELT305,1,3,35,4,BC8013-S,25,-1,Discourse in ELT,2002-MS Mithila Mahfuz,11:20,12:50,MW,SLASS,4,12,2016,Spring,,1,
SLASS,ELT403,ELT403,1,3,35,5,BC8013-S,25,-1,Teaching English for Specific Purposes,2104-MR Syed Mazharul Islam,13:40,15:10,ST,SLASS,5,15,2016,Spring,,1,
SLASS,ELT405,ELT405,1,3,35,5,BC8013-S,25,-1,Teacher Education and Supervision For ELT,2002-MS Mithila Mahfuz,9:40,11:10,ST,SLASS,5,15,2016,Spring,,1,
SLASS,ELT411,ELT411,1,3,35,9,BC8013-S,25,-1,Teaching and Learning Grammar,2234-MS Naureen Rahnuma,17:00,18:30,ST,SLASS,9,27,2016,Spring,,1,
SLASS,ELT412,ELT412,1,3,35,5,BC8013-S,25,-1,Teaching Pronunciation,2104-MR Syed Mazharul Islam,15:20,16:50,ST,SLASS,5,15,2016,Spring,,1,
SLASS,ELT413,ELT413,1,3,35,7,BC8013-S,25,-1,Teaching Listening and Speaking Skills,2104-MR Syed Mazharul Islam,13:40,15:10,MW,SLASS,7,21,2016,Spring,,1,
SLASS,ELT414,ELT414,1,3,35,8,BC8014-S,25,-1,Teaching Reading and Writing Skills,2104-MR Syed Mazharul Islam,15:20,16:50,MW,SLASS,8,24,2016,Spring,,1,
SLASS,ELT415,ELT415,1,3,35,3,BC8013-S,25,-1,Teaching and Learning Vocabulary,2106-MR Towhid Bin Muzaffar,8:00,9:30,ST,SLASS,3,9,2016,Spring,,1,
SLASS,ENG101,ENG101,1,3,46,46,BC7015-S,50,-1,English Listening & Speaking Skills,2126-MS Sayyeda-tun-Noor Sameera,9:40,11:10,ST,SLASS,46,138,2016,Spring,,1,
SLASS,ENG101,ENG101,2,3,35,35,BC7016-S,50,-1,English Listening & Speaking Skills,2247-MS Sumaiya Islam,11:20,12:50,MW,SLASS,35,105,2016,Spring,,1,
SLASS,ENG101,ENG101,3,3,35,33,BC7015-S,50,-1,English Listening & Speaking Skills,2275-MS Shaila Shams,15:20,16:50,MW,SLASS,33,99,2016,Spring,,1,
SLASS,ENG101,ENG101,4,3,45,44,BC7016-S,50,-1,English Listening & Speaking Skills,2369-MS Katy McAlary,9:40,11:10,ST,SLASS,44,132,2016,Spring,,1,
SLASS,ENG101,ENG101,5,3,35,31,BC7015-S,50,-1,English Listening & Speaking Skills,2342-MS Nasima Haider,9:40,11:10,MW,SLASS,31,93,2016,Spring,,1,
SLASS,ENG101,ENG101,6,3,35,32,BC7015-S,50,-1,English Listening & Speaking Skills,2219-MR Md. Ziaul Karim,15:20,16:50,ST,SLASS,32,96,2016,Spring,,1,
SLASS,ENG101,ENG101,7,3,45,41,BC7016-S,50,-1,English Listening & Speaking Skills,2331-MS Tazin Ahmed,8:00,9:30,ST,SLASS,41,123,2016,Spring,,1,
SLASS,ENG101,ENG101,8,3,48,42,BC7016-S,50,-1,English Listening & Speaking Skills,2362-MS Sakira Islam,13:40,15:10,ST,SLASS,42,126,2016,Spring,,1,
SLASS,ENG101,ENG101,9,3,36,35,BC7016-S,50,-1,English Listening & Speaking Skills,2362-MS Sakira Islam,15:20,16:50,ST,SLASS,35,105,2016,Spring,,1,
SLASS,ENG101,ENG101,10,3,48,46,BC7015-S,50,-1,English Listening & Speaking Skills,2332-MS Fatina Sarwar,17:00,18:30,ST,SLASS,46,138,2016,Spring,,1,
SLASS,ENG101,ENG101,11,3,48,43,BC7016-S,50,-1,English Listening & Speaking Skills,2247-MS Sumaiya Islam,9:40,11:10,MW,SLASS,43,129,2016,Spring,,1,
SLASS,ENG101,ENG101,12,3,48,43,BC7015-S,50,-1,English Listening & Speaking Skills,2366-MS Tahmina Ferdous,13:40,15:10,MW,SLASS,43,129,2016,Spring,,1,
SLASS,ENG101,ENG101,13,3,48,42,BC7025-S,50,-1,English Listening & Speaking Skills,2283-MR Golam Rabbani,9:40,11:10,MW,SLASS,42,126,2016,Spring,,1,
SLASS,ENG101,ENG101,14,3,48,38,BC7025-S,50,-1,English Listening & Speaking Skills,2366-MS Tahmina Ferdous,8:00,9:30,ST,SLASS,38,114,2016,Spring,,1,
SLASS,ENG101,ENG101,15,3,48,36,BC7015-S,50,-1,English Listening & Speaking Skills,2291-MS Roksana Akhter Rupee,17:00,18:30,MW,SLASS,36,108,2016,Spring,,1,
SLASS,ENG101,ENG101,16,3,48,43,BC7016-S,50,-1,English Listening & Speaking Skills,2291-MS Roksana Akhter Rupee,13:40,15:10,MW,SLASS,43,129,2016,Spring,,1,
SLASS,ENG101,ENG101,17,3,48,37,BC7015-S,50,-1,English Listening & Speaking Skills,2283-MR Golam Rabbani,8:00,9:30,MW,SLASS,37,111,2016,Spring,,1,
SLASS,ENG101,ENG101,18,3,48,45,BC7016-S,50,-1,English Listening & Speaking Skills,2344-MS Nadira Sultana Mirza,15:20,16:50,MW,SLASS,45,135,2016,Spring,,1,
SLASS,ENG101,ENG101,19,3,48,42,BC7015-S,50,-1,English Listening & Speaking Skills,2002-MS Mithila Mahfuz,11:20,12:50,ST,SLASS,42,126,2016,Spring,,1,
SLASS,ENG101,ENG101,20,3,48,34,BC7025-S,50,-1,English Listening & Speaking Skills,2375-MR Iqbal-e_ Rasul,9:40,11:10,ST,SLASS,34,102,2016,Spring,,1,
SLASS,ENG102,ENG102,1,3,35,20,BC7016-S,50,-1,English Reading Skills,2344-MS Nadira Sultana Mirza,17:00,18:30,MW,SLASS,20,60,2016,Spring,,1,
SLASS,ENG102,ENG102,2,3,35,30,BC7015-S,50,-1,English Reading Skills,2126-MS Sayyeda-tun-Noor Sameera,13:40,15:10,ST,SLASS,30,90,2016,Spring,,1,
SLASS,ENG102,ENG102,3,3,35,20,BC7026-S,50,-1,English Reading Skills,2364-MS Fariah Hassan,8:00,9:30,ST,SLASS,20,60,2016,Spring,,1,
SLASS,ENG102,ENG102,4,3,45,9,BC7016-S,50,-1,English Reading Skills,2132-MS Rezina Nazneen Rimi,8:00,9:30,MW,SLASS,9,27,2016,Spring,,1,
SLASS,ENG102,ENG102,5,3,45,44,BC4012-S,25,-1,English Reading Skills,2133-MS Saara Zabeen,11:20,12:50,ST,SLASS,44,132,2016,Spring,,1,
SLASS,ENG102,ENG102,6,3,45,0,BC8015-S,25,B-0,English Reading Skills,T001-00 TBA TBA,8:00,9:30,ST,SLASS,,0,2016,Spring,,1,
SLASS,ENG102,ENG102,7,3,46,45,BC7026-S,50,-1,English Reading Skills,2136-MR Md. Shaiful Islam,9:40,11:10,MW,SLASS,45,135,2016,Spring,,1,
SLASS,ENG102,ENG102,8,3,45,45,BC7025-S,50,-1,English Reading Skills,2369-MS Katy McAlary,13:40,15:10,MW,SLASS,45,135,2016,Spring,,1,
SLASS,ENG102,ENG102,9,3,35,20,BC7026-S,50,-1,English Reading Skills,2342-MS Nasima Haider,9:40,11:10,ST,SLASS,20,60,2016,Spring,,1,
SLASS,ENG102,ENG102,10,3,35,19,BC4013-S,25,-1,English Reading Skills,2342-MS Nasima Haider,11:20,12:50,ST,SLASS,19,57,2016,Spring,,1,
SLASS,ENG102,ENG102,11,3,45,37,BC8011-S,50,-1,English Reading Skills,2356-MS Ruksana Islam,13:40,15:10,MW,SLASS,37,111,2016,Spring,,1,
SLASS,ENG102,ENG102,12,3,45,39,BC7025-S,50,-1,English Reading Skills,2356-MS Ruksana Islam,15:20,16:50,MW,SLASS,39,117,2016,Spring,,1,
SLASS,ENG102,ENG102,13,3,45,34,BC4014-S,25,-1,English Reading Skills,2332-MS Fatina Sarwar,11:20,12:50,ST,SLASS,34,102,2016,Spring,,1,
SLASS,ENG102,ENG102,14,3,45,0,BC8011-S,50,B-0,English Reading Skills,T001-00 TBA TBA,9:40,11:10,MW,SLASS,,0,2016,Spring,,1,
SLASS,ENG102,ENG102,15,3,45,18,BC7025-S,50,-1,English Reading Skills,2346-MR Md. Nesar Uddin,15:20,16:50,ST,SLASS,18,54,2016,Spring,,1,
SLASS,ENG102,ENG102,16,3,45,23,BC8014-S,25,-1,English Reading Skills,2355-MR Sohel Rana,8:00,9:30,ST,SLASS,23,69,2016,Spring,,1,
SLASS,ENG102,ENG102,17,3,45,0,BC9014-S,50,B-0,English Reading Skills,T001-00 TBA TBA,17:00,18:30,ST,SLASS,,0,2016,Spring,,1,
SLASS,ENG102,ENG102,18,3,45,19,BC8012-S,50,-1,English Reading Skills,2331-MS Tazin Ahmed,9:40,11:10,ST,SLASS,19,57,2016,Spring,,1,
SLASS,ENG105,ENG105,1,3,35,18,BC4013-S,25,-1,Business English,2275-MS Shaila Shams,13:40,15:10,MW,SLASS,18,54,2016,Spring,,1,
SLASS,ENG105,ENG105,2,3,35,25,BC2022-S,50,-1,Business English,2275-MS Shaila Shams,17:00,18:30,ST,SLASS,25,75,2016,Spring,,1,
SLASS,ENG105,ENG105,3,3,45,22,BC7025-S,50,-1,Business English,2259-MR G. M. A Mainuddin Chowdhury,8:00,9:30,MW,SLASS,22,66,2016,Spring,,1,
SLASS,ENG105,ENG105,4,3,45,36,BC8015-S,25,-1,Business English,2259-MR G. M. A Mainuddin Chowdhury,9:40,11:10,MW,SLASS,36,108,2016,Spring,,1,
SLASS,ENG105,ENG105,5,3,35,24,BC4011-S,25,-1,Business English,2329-MS Raina Abu Zafar,11:20,12:50,ST,SLASS,24,72,2016,Spring,,1,
SLASS,ENG105,ENG105,6,3,45,40,BC7025-S,50,-1,Business English,2292-MS Tanzeel Chowdhury,13:40,15:10,ST,SLASS,40,120,2016,Spring,,1,
SLASS,ENG105,ENG105,7,3,45,37,BC7026-S,50,-1,Business English,2219-MR Md. Ziaul Karim,17:00,18:30,ST,SLASS,37,111,2016,Spring,,1,
SLASS,ENG105,ENG105,8,3,45,44,BC7015-S,50,-1,Business English,2136-MR Md. Shaiful Islam,11:20,12:50,MW,SLASS,44,132,2016,Spring,,1,
SLASS,ENG105,ENG105,9,3,35,21,BC4014-S,25,-1,Business English,2357-MR Mohammad Israil Hoque,15:20,16:50,MW,SLASS,21,63,2016,Spring,,1,
SLASS,ENG105,ENG105,10,3,45,30,BC7025-S,50,-1,Business English,2357-MR Mohammad Israil Hoque,17:00,18:30,MW,SLASS,30,90,2016,Spring,,1,
SLASS,ENG105,ENG105,11,3,45,45,BC10014-S,50,-1,Business English,2355-MR Sohel Rana,9:40,11:10,ST,SLASS,45,135,2016,Spring,,1,
SLASS,ENG105,ENG105,12,3,35,33,BC7026-S,50,-1,Business English,2346-MR Md. Nesar Uddin,13:40,15:10,ST,SLASS,33,99,2016,Spring,,1,
SLASS,ENG105,ENG105,13,3,45,18,BC8012-S,50,-1,Business English,2329-MS Raina Abu Zafar,13:40,15:10,MW,SLASS,18,54,2016,Spring,,1,
SLASS,ENG105,ENG105,14,3,45,33,BC8011-S,50,-1,Business English,2292-MS Tanzeel Chowdhury,8:00,9:30,ST,SLASS,33,99,2016,Spring,,1,
SLASS,ENG201,ENG201,1,3,35,22,BC4014-S,25,-1,Introduction to English Literature,2126-MS Sayyeda-tun-Noor Sameera,13:40,15:10,MW,SLASS,22,66,2016,Spring,,1,
SLASS,ENG202,ENG202,1,3,35,5,BC4010-S,25,-1,History of England,2260-MS Andaleeb N. Chowdhury,17:00,18:30,MW,SLASS,5,15,2016,Spring,,1,
SLASS,ENG203,ENG203,1,3,35,7,BC8014-S,25,-1,Understanding Poetry,2116-MR Haroonuzzaman,13:40,15:10,ST,SLASS,7,21,2016,Spring,,1,
SLASS,ENG204,ENG204,1,3,35,7,BC8015-S,25,-1,Varieties of Prose,2126-MS Sayyeda-tun-Noor Sameera,15:20,16:50,MW,SLASS,7,21,2016,Spring,,1,
SLASS,ENG303,"ENG303,ELT304",1,3,35,6,BC9017-S,50,-1,English Language Training: Approaches and Methods,2275-MS Shaila Shams,15:20,16:50,ST,SLASS,6,18,2016,Spring,,1,
SLASS,ENG305,ENG305,1,3,35,8,BC8014-S,25,-1,Introduction to Drama,2116-MR Haroonuzzaman,11:20,12:50,MW,SLASS,8,24,2016,Spring,,1,
SLASS,ENG306,ENG306,1,3,35,8,BC4014-S,25,-1,Romantic Literature,2260-MS Andaleeb N. Chowdhury,13:40,15:10,ST,SLASS,8,24,2016,Spring,,1,
SLASS,ENG311,ENG311,1,3,35,9,BC7025-S,50,-1,English Literature: Chaucer to Fielding,2260-MS Andaleeb N. Chowdhury,17:00,18:30,ST,SLASS,9,27,2016,Spring,,1,
SLASS,ENG315,ENG315,1,3,10,2,BC9013-S,50,-1,American Literature: Twain to Mukherjee,2133-MS Saara Zabeen,13:40,15:10,ST,SLASS,2,6,2016,Spring,,1,
SLASS,ENG406,ENG406,1,3,35,0,BC8013-S,25,0,Classics in Translation,2229-PROF Razia Sultana Khan,11:20,12:50,ST,SLASS,,0,2016,Spring,,1,
SLASS,ENG412,ENG412,1,3,35,2,BC4011-S,25,-1,English Drama from Congreve to Churchill,2133-MS Saara Zabeen,17:00,18:30,MW,SLASS,2,6,2016,Spring,,1,
SLASS,ENG413,ENG413,1,3,10,3,BC8014-S,25,-1,Classics in Translation,2166-PROF Niaz Zaman,11:20,12:50,ST,SLASS,3,9,2016,Spring,,1,
SELS,ENV101,ENV101,1,3,40,18,BC10015-S,50,-1,Introduction to Environmental science,5528-MS Samia Aziz,8:00,9:30,MW,SELS,18,54,2016,Spring,,1,
SELS,ENV101,ENV101,2,3,45,44,BC10015-S,50,-1,Introduction to Environmental science,5215-DR M. H. Rahman,11:20,12:50,MW,SELS,44,132,2016,Spring,,1,
SELS,ENV101,ENV101,3,3,45,43,BC9014-S,50,-1,Introduction to Environmental science,5536-MS Karishma Sinha,9:40,11:10,ST,SELS,43,129,2016,Spring,,1,
SELS,ENV101,ENV101,4,3,40,36,BC3008-S,50,-1,Introduction to Environmental science,5528-MS Samia Aziz,9:40,11:10,MW,SELS,36,108,2016,Spring,,1,
SELS,ENV101,ENV101,5,3,45,45,BC9014-S,50,-1,Introduction to Environmental science,5540-MR Zoheb Mahmud Khan,13:40,15:10,ST,SELS,45,135,2016,Spring,,1,
SELS,ENV101,ENV101,6,3,40,7,BC3009-S,50,-1,Introduction to Environmental science,5166-MR Ahmed Shahnewaj Chowdhury,8:00,9:30,ST,SELS,7,21,2016,Spring,,1,
SELS,ENV101,ENV101,7,3,40,37,BC10018-S,50,-1,Introduction to Environmental science,5530-DR Shabareen Tisha,15:20,16:50,MW,SELS,37,111,2016,Spring,,1,
SELS,ENV101,ENV101,8,3,45,38,BC9014-S,50,-1,Introduction to Environmental science,5222-MS Nabila Rahman,15:20,16:50,MW,SELS,38,114,2016,Spring,,1,
SELS,ENV101,ENV101,9,3,40,34,BC3012-S,50,-1,Introduction to Environmental science,5209-MR Abdul Baten,15:20,16:50,ST,SELS,34,102,2016,Spring,,1,
SELS,ENV101,ENV101,10,3,40,4,BC10018-S,50,-1,Introduction to Environmental science,5532-MS Tarzia Choudhury,17:00,18:30,ST,SELS,4,12,2016,Spring,,1,
SELS,ENV101,ENV101,11,3,40,39,BC9013-S,50,-1,Introduction to Environmental science,5209-MR Abdul Baten,11:20,12:50,MW,SELS,39,117,2016,Spring,,1,
SELS,ENV101,ENV101,12,3,40,22,BC2022-S,50,-1,Introduction to Environmental science,5199-Ms. Shahima Islam,9:40,11:10,ST,SELS,22,66,2016,Spring,,1,
SELS,ENV101,ENV101,13,3,40,35,BC10018-S,50,-1,Introduction to Environmental science,5207-MR Tanvir Ahmed Haroon,11:20,12:50,ST,SELS,35,105,2016,Spring,,1,
SELS,ENV102,ENV102,1,3,45,45,BC2023-S,50,-1,World Geography,5166-MR Ahmed Shahnewaj Chowdhury,9:40,11:10,ST,SELS,45,135,2016,Spring,,1,
SELS,ENV102,ENV102,2,3,45,38,BC7002-S,50,-1,World Geography,5166-MR Ahmed Shahnewaj Chowdhury,8:00,9:30,MW,SELS,38,114,2016,Spring,,1,
SELS,ENV102,ENV102,3,3,40,37,BC9014-S,50,-1,World Geography,5191-MS Kazi Sunzida Lisa,9:40,11:10,MW,SELS,37,111,2016,Spring,,1,
SELS,ENV102,ENV102,4,3,45,44,BC2022-S,50,-1,World Geography,5207-MR Tanvir Ahmed Haroon,11:20,12:50,MW,SELS,44,132,2016,Spring,,1,
SELS,ENV102,ENV102,5,3,45,43,BC9014-S,50,-1,World Geography,5207-MR Tanvir Ahmed Haroon,13:40,15:10,MW,SELS,43,129,2016,Spring,,1,
SELS,ENV102T,ENV102T,1,1,45,45,BC9013-S,50,-1,World Geography Tutorial,5166-MR Ahmed Shahnewaj Chowdhury,9:40,11:10,R,SELS,45,45,2016,Spring,,1,
SELS,ENV102T,ENV102T,2,1,42,39,BC9013-S,50,-1,World Geography Tutorial,5166-MR Ahmed Shahnewaj Chowdhury,11:20,12:50,R,SELS,39,39,2016,Spring,,1,
SELS,ENV102T,ENV102T,3,1,40,37,BC9014-S,50,-1,World Geography Tutorial,5191-MS Kazi Sunzida Lisa,9:40,11:10,R,SELS,37,37,2016,Spring,,1,
SELS,ENV102T,ENV102T,4,1,45,44,BC8011-S,50,-1,World Geography Tutorial,5207-MR Tanvir Ahmed Haroon,11:20,12:50,R,SELS,44,44,2016,Spring,,1,
SELS,ENV102T,ENV102T,5,1,45,42,BC10018-S,50,-1,World Geography Tutorial,5207-MR Tanvir Ahmed Haroon,13:40,15:10,R,SELS,42,42,2016,Spring,,1,
SELS,ENV201,ENV201,1,3,30,20,BC9013-S,50,-1,Environmental Chemistry,5215-DR M. H. Rahman,15:20,16:50,MW,SELS,20,60,2016,Spring,,1,
SELS,ENV201L,ENV201L,1,1,30,17,ESLAB-S,50,-1,Environmental Chemistry Lab,5215-DR M. H. Rahman,17:00,18:30,R,SELS,17,17,2016,Spring,,1,
SELS,ENV202,ENV202,1,3,30,20,BC9017-S,50,-1,"Environmental Biology, Ecology and Conservation",5199-Ms. Shahima Islam,9:40,11:10,MW,SELS,20,60,2016,Spring,,1,
SELS,ENV202L,ENV202L,1,1,30,21,BLab-S,50,-1,"Environmental Biology, Ecology and Conservation Laboratory Practicum",5199-Ms. Shahima Islam,13:40,15:10,R,SELS,21,21,2016,Spring,,1,
SELS,ENV205,ENV205,1,3,30,14,BC9014-S,50,-1,Energy and Environment,5129-MR Khondkar Ayaz Rabbani,17:00,18:30,MW,SELS,14,42,2016,Spring,,1,
SELS,ENV212,ENV212,1,3,30,28,BC9017-S,50,-1,Environmental Geography,5191-MS Kazi Sunzida Lisa,11:20,12:50,ST,SELS,28,84,2016,Spring,,1,
SELS,ENV216,ENV216,1,3,30,9,BC9013-S,50,-1,Water Pollution and Control,5222-MS Nabila Rahman,17:00,18:30,ST,SELS,9,27,2016,Spring,,1,
SELS,ENV220,ENV220,1,3,30,2,BC9016-S,25,-1,Introduction to Aquatic Science,5536-MS Karishma Sinha,8:00,9:30,ST,SELS,2,6,2016,Spring,,1,
SELS,ENV302,ENV302,1,3,14,13,BC7019-S,50,-1,"Geographic Information System, Remote Sensing and Cartography",5191-MS Kazi Sunzida Lisa,9:40,11:10,ST,SELS,13,39,2016,Spring,,1,
SELS,ENV302L,ENV302L,1,1,15,13,BC9017-S,50,-1,"Geographic Information System, Remote Sensing and Cartography Lab",5191-MS Kazi Sunzida Lisa,11:20,12:50,R,SELS,13,13,2016,Spring,,1,
SELS,ENV303,ENV303,1,3,40,40,BC9017-S,50,-1,People’s Participation in Environmental Management,5101-PROF Haroun Er Rashid,13:40,15:10,MW,SELS,40,120,2016,Spring,,1,
SELS,ENV307,ENV307,1,3,30,8,BC10017-S,25,-1,Risk Assessment & Disaster Management,5166-MR Ahmed Shahnewaj Chowdhury,9:40,11:10,MW,SELS,8,24,2016,Spring,,1,
SELS,ENV314,ENV314,1,3,15,10,BLab-S,50,-1,Management of Natural Resources,5209-MR Abdul Baten,13:40,15:10,ST,SELS,10,30,2016,Spring,,1,
SELS,ENV315,ENV315,1,3,30,8,BC9014-S,50,-1,Air Pollution and Control,5129-MR Khondkar Ayaz Rabbani,15:20,16:50,ST,SELS,8,24,2016,Spring,,1,
SELS,ENV325,ENV325,1,3,30,30,BC9016-S,25,-1,Waste Management,5142-DR Md. Abdul Khaleque,8:00,9:30,MW,SELS,30,90,2016,Spring,,1,
SELS,ENV330,ENV330,1,3,30,22,BC4012-S,25,-1,Agriculture and Land Resource Management,5209-MR Abdul Baten,15:20,16:50,MW,SELS,22,66,2016,Spring,,1,
SELS,ENV345,ENV345,1,3,20,6,GIS-LAB-S,50,-1,Biogeography,5207-MR Tanvir Ahmed Haroon,9:40,11:10,MW,SELS,6,18,2016,Spring,,1,
SELS,ENV346,ENV346,1,3,30,19,BC9014-S,50,-1,Water Quality Environment,5162-PROF Mohammad Lutfor Rahman,11:20,12:50,MW,SELS,19,57,2016,Spring,,1,
SELS,ENV401,ENV401,1,3,37,34,BC9013-S,50,-1,Environmental and Social impact Assessment,5207-MR Tanvir Ahmed Haroon,9:40,11:10,ST,SELS,34,102,2016,Spring,,1,
SELS,ENV498,ENV498,1,6,10,6,BCTBA1-S,50,-1,Senior Research Project,5101-PROF Haroun Er Rashid,9:40,11:10,A,SELS,6,36,2016,Spring,,1,
SELS,ENV498,ENV498,2,6,10,3,BCTBA2-S,50,-1,Senior Research Project,5142-DR Md. Abdul Khaleque,8:00,9:30,R,SELS,3,18,2016,Spring,,1,
SELS,ENV499,ENV499,1,3,10,6,BCTBA3-S,50,-1,Internship Program,5101-PROF Haroun Er Rashid,9:40,11:10,F,SELS,6,18,2016,Spring,,1,
SELS,ENV499,ENV499,2,3,10,6,BCTBA4-S,50,-1,Internship Program,5142-DR Md. Abdul Khaleque,8:00,9:30,F,SELS,6,18,2016,Spring,,1,
SETS,ETE303,"ETE303,EEE401",1,3,35,2,BC6013-S,50,-1,Telecommunication Network-I,4287-MR Ali Ashraf Molla,17:00,18:30,ST,EEE,2,6,2016,Spring,,1,
SETS,ETE303L,ETE303L,1,1,25,0,EEELab2-S,35,0,Lab Work Based on ETE303,4287-MR Ali Ashraf Molla,17:00,18:30,M,EEE,,0,2016,Spring,,1,
SETS,ETE304,ETE304,1,3,35,2,BC6008-S,50,-1,Telecomm. Networks II,4142-MS Afroza Sultana,9:40,11:10,MW,EEE,2,6,2016,Spring,,1,
SETS,ETE406L,ETE406L,1,1,20,2,EEELab2-S,35,-1,Labwork for ETE406,4275-MS Tahsin F. Ara Nayna,13:40,15:10,T,EEE,2,2,2016,Spring,,1,
SBE,FIN201,FIN201,1,3,50,50,BC2014-S,50,-1,Introduction to Finance,3300-MR Saquib Shahriar,9:40,11:10,MW,SBE,50,150,2016,Spring,,1,
SBE,FIN201,FIN201,2,3,50,50,BC2013-S,50,-1,Introduction to Finance,3395-MR G. M. Wali Ullah,9:40,11:10,ST,SBE,50,150,2016,Spring,,1,
SBE,FIN201,FIN201,3,3,50,32,BC2021-S,50,-1,Introduction to Finance,3344-MR Mohammad Fahad Noor,9:40,11:10,ST,SBE,32,96,2016,Spring,,1,
SBE,FIN201,FIN201,4,3,50,50,BC2022-S,50,-1,Introduction to Finance,3429-MS Jesmin Mannan,13:40,15:10,ST,SBE,50,150,2016,Spring,,1,
SBE,FIN201,FIN201,5,3,50,49,BC2014-S,50,-1,Introduction to Finance,3468-MS Sumaya Zesmin,11:20,12:50,MW,SBE,49,147,2016,Spring,,1,
SBE,FIN201,FIN201,6,3,50,18,BC2020-S,50,-1,Introduction to Finance,3442-MR Anwar Zahid,8:00,9:30,ST,SBE,18,54,2016,Spring,,1,
SBE,FIN301,FIN301,1,3,50,48,BC3009-S,50,-1,Business Finance I,3397-DR Mohammed Kamrul Hasan,9:40,11:10,ST,SBE,48,144,2016,Spring,,1,
SBE,FIN301,FIN301,2,3,50,49,BC2021-S,50,-1,Business Finance I,3344-MR Mohammad Fahad Noor,13:40,15:10,ST,SBE,49,147,2016,Spring,,1,
SBE,FIN302,FIN302,1,3,50,50,BC3008-S,50,-1,Business Finance II,3397-DR Mohammed Kamrul Hasan,11:20,12:50,ST,SBE,50,150,2016,Spring,,1,
SBE,FIN302,FIN302,2,3,50,41,BC2020-S,50,-1,Business Finance II,3395-MR G. M. Wali Ullah,11:20,12:50,MW,SBE,41,123,2016,Spring,,1,
SBE,FIN401,FIN401,1,3,50,39,BC3012-S,50,-1,Banking and Finance,3344-MR Mohammad Fahad Noor,11:20,12:50,MW,SBE,39,117,2016,Spring,,1,
SBE,FIN401,FIN401,2,3,50,37,BC2013-S,50,-1,Banking and Finance,3469-MR Habibullah Bahar,13:40,15:10,MW,SBE,37,111,2016,Spring,,1,
SBE,FIN405,FIN405,1,3,52,50,BC3009-S,50,-1,Management of Financial Institution,3395-MR G. M. Wali Ullah,15:20,16:50,MW,SBE,50,150,2016,Spring,,1,
SBE,FIN460,FIN460,1,3,51,39,BC2014-S,50,-1,Investment Management,3376-MR Naheem Mahtab,13:40,15:10,MW,SBE,39,117,2016,Spring,,1,
SBE,FIN460,FIN460,2,3,50,36,BC2012-S,50,-1,Investment Management,3344-MR Mohammad Fahad Noor,15:20,16:50,MW,SBE,36,108,2016,Spring,,1,
SBE,FIN461,FIN461,1,3,38,38,BC4010-S,25,-1,Financial Derivatives,3300-MR Saquib Shahriar,15:20,16:50,ST,SBE,38,114,2016,Spring,,1,
SBE,FIN480,"INB480,MGT480,FIN480",1,3,50,50,BC2009-S,50,-1,International Financial Management,3229-DR Sarwar Uddin Ahmed,13:40,15:10,MW,SBE,50,150,2016,Spring,,1,
SBE,FIN480,"INB480,MGT480,FIN480",2,3,50,23,BC2009-S,50,-1,International Financial Management,3372-DR Samiul Parvez Ahmed,11:20,12:50,ST,SBE,23,69,2016,Spring,,1,
SLASS,FRN101,FRN101,1,3,31,30,BC3012-S,50,-1,Elementary French I,2160-DR Rifat Rashid,13:40,15:10,MW,SLASS,30,90,2016,Spring,,1,
SLASS,FRN101,FRN101,2,3,31,31,BC7026-S,50,-1,Elementary French I,2160-DR Rifat Rashid,17:00,18:30,MW,SLASS,31,93,2016,Spring,,1,
