SCHOOL_TITLE,COFFER_COURSE_ID,COFFERED_WITH,SECTION,CREDIT_HOUR,CAPACITY,ENROLLED,FreeSpace,ROOM_ID,ROOM_CAPACITY,BLOCKED,COURSE_NAME,FACULTY_FULL_NAME,STRAT_TIME,END_TIME,ST_MW,Year,Semester
SLASS,GSG101,GSG101,4,3,40,14,36,BC8011-S,50,-1,Introduction to Global Studies,2496-DR Shanawez Hossain,15:30:00,17:00:00,ST,2021,Spring
SLASS,GSG101,GSG101,5,3,40,12,28,C4005-S,40,-1,Introduction to Global Studies,2480-MR Mohammad Ashab Uddin,11:00:00,12:30:00,MW,2021,Spring
SLASS,GSG102,GSG102,1,3,20,9,11,C5006-S,20,-1,Introduction to Governance Studies,2496-DR Shanawez Hossain,11:00:00,12:30:00,ST,2021,Spring
SLASS,GSG202,GSG202,1,3,20,6,19,BC4014-S,25,-1,Global History: 20th Century and beyond,2392-PROF Imtiaz A. Hussain,12:30:00,14:00:00,ST,2021,Spring
SLASS,GSG203,GSG203,1,3,20,3,37,C4004-S,40,-1,"Security Studies: military, economic, political, social, human",2504-MR Raian Hossain,11:00:00,12:30:00,MW,2021,Spring
SLASS,GSG210,GSG210,1,3,20,1,39,C3005-S,40,0,Foreign Policy Analysis,2392-PROF Imtiaz A. Hussain,12:30:00,14:00:00,MW,2021,Spring
SLASS,GSG220,GSG220,1,3,20,8,12,C3006-S,20,-1,Theories of War and Conflict,2480-MR Mohammad Ashab Uddin,17:00:00,18:30:00,MW,2021,Spring
SLASS,GSG231,GSG231,1,3,20,3,37,C3004-S,40,-1,Cultural Governance and Soft power,2496-DR Shanawez Hossain,15:30:00,17:00:00,MW,2021,Spring
SLASS,GSG240,GSG240,1,3,20,1,19,C2006-S,20,-1,International Journalism,2213-MS Jessica Tartila Suma,08:00:00,09:30:00,ST,2021,Spring
SLASS,GSG260,GSG260,1,3,20,4,36,C2005-S,40,-1,Human Geography & Global Demography,2392-PROF Imtiaz A. Hussain,14:00:00,15:30:00,ST,2021,Spring
SLASS,GSG303,GSG303,1,3,20,6,34,C4005-S,40,-1,Global Culture and International Communications,2213-MS Jessica Tartila Suma,12:30:00,14:00:00,MW,2021,Spring
SLASS,GSG306,GSG306,1,3,20,1,19,C2002-S,20,-1,Dynamics of International Organizations,2462-MR Md. Ohidujjaman,12:30:00,14:00:00,ST,2021,Spring
SLASS,GSG321,GSG321,1,3,20,4,36,C4004-S,40,-1,International Terrorism and Counterterrorism,2504-MR Raian Hossain,12:30:00,14:00:00,MW,2021,Spring
SLASS,GSG330,GSG330,1,3,20,2,38,C5007-S,40,-1,Human Rights and Law,2462-MR Md. Ohidujjaman,11:00:00,12:30:00,ST,2021,Spring
SLASS,GSG430,GSG430,1,3,20,4,16,C2003-S,20,-1,Communication Policy and Planning,2213-MS Jessica Tartila Suma,14:00:00,15:30:00,MW,2021,Spring
SLASS,GSG450,GSG450,1,3,20,4,16,C3007-S,20,-1,International Economic Institutions & Global Poverty,2496-DR Shanawez Hossain,11:00:00,12:30:00,MW,2021,Spring
SLASS,GSG483,GSG483,1,3,20,4,16,C2006-S,20,-1,Peace And Conflict Studies,2504-MR Raian Hossain,15:30:00,17:00:00,ST,2021,Spring
SLASS,GSG484,GSG484,1,3,20,3,37,C3004-S,40,-1,"Mass Violence, Genocide and Social Memory",2479-DR Marufa Akter,14:00:00,15:30:00,ST,2021,Spring
SLASS,GSG492,GSG492,1,3,20,4,16,C6002-S,20,-1,"Citizenship, Statelessness and Refugee Crisis",2479-DR Marufa Akter,11:00:00,12:30:00,ST,2021,Spring
SLASS,GSG497,GSG497,1,3,20,3,17,C4002-S,20,-1,Language Study,2160-DR Rifat Rashid,11:00:00,12:30:00,MW,2021,Spring
SLASS,GSG498,GSG498,1,3,10,1,19,A4L04-S,20,-1,Internship,2479-DR Marufa Akter,08:00:00,09:30:00,R,2021,Spring
SLASS,GSG499,GSG499,1,3,10,1,49,BC001-S,50,-1,Senior Project,2392-PROF Imtiaz A. Hussain,17:00:00,18:30:00,ST,2021,Spring
SLASS,GSG499,GSG499,2,3,10,0,50,BC001-S,50,0,Senior Project,2479-DR Marufa Akter,17:00:00,18:30:00,MW,2021,Spring
SELS,HEA101,HEA101,1,3,35,35,15,BC7026-S,50,-1,Health and Society,5519-DR Nafisa Huq,09:30:00,11:00:00,MW,2021,Spring
SELS,HEA101,HEA101,2,3,35,35,15,BC8011-S,50,-1,Health and Society,5530-DR Shabareen Tisha,11:00:00,12:30:00,ST,2021,Spring
SELS,HEA101,HEA101,3,3,35,35,15,BC8011-S,50,-1,Health and Society,5530-DR Shabareen Tisha,09:30:00,11:00:00,MW,2021,Spring
SELS,HEA101,HEA101,4,3,35,33,17,BC10014-S,50,-1,Health and Society,5530-DR Shabareen Tisha,11:00:00,12:30:00,MW,2021,Spring
SELS,HEA101,HEA101,5,3,38,38,12,BC9014-S,50,-1,Health and Society,5530-DR Shabareen Tisha,12:30:00,14:00:00,MW,2021,Spring
SELS,HEA101,HEA101,6,3,35,26,24,BC8012-S,50,-1,Health and Society,5591-DR Tasnuva Faruk,11:00:00,12:30:00,ST,2021,Spring
SELS,HEA101,HEA101,7,3,35,27,23,BC10014-S,50,-1,Health and Society,5591-DR Tasnuva Faruk,12:30:00,14:00:00,ST,2021,Spring
SELS,HEA101,HEA101,8,3,35,21,29,BC10015-S,50,-1,Health and Society,5591-DR Tasnuva Faruk,11:00:00,12:30:00,MW,2021,Spring
SELS,HEA101,HEA101,9,3,35,29,21,BC9017-S,50,-1,Health and Society,5591-DR Tasnuva Faruk,12:30:00,14:00:00,MW,2021,Spring
SELS,HEA101,HEA101,10,3,39,39,-14,BC8015-S,25,-1,Health and Society,5528-MS Samia Aziz,11:00:00,12:30:00,ST,2021,Spring
SELS,HEA101,HEA101,11,3,35,14,36,BC10014-S,50,-1,Health and Society,5606-MR Rabiul Islam,08:00:00,09:30:00,ST,2021,Spring
SELS,HEA101,HEA101,12,3,35,0,50,BC10014-S,50,0,Health and Society,5528-MS Samia Aziz,12:30:00,14:00:00,MW,2021,Spring
SELS,HEA101,HEA101,13,3,35,19,31,BC9014-S,50,-1,Health and Society,5606-MR Rabiul Islam,09:30:00,11:00:00,ST,2021,Spring
SELS,HEA101,HEA101,14,3,35,17,23,C4004-S,40,-1,Health and Society,5606-MR Rabiul Islam,15:30:00,17:00:00,MW,2021,Spring
SELS,HEA101,HEA101,15,3,35,0,25,BC8015-S,25,B-0,Health and Society,T001-00 TBA TBA,17:00:00,18:30:00,MW,2021,Spring
SELS,HEA101,HEA101,16,3,35,0,50,BC10018-S,50,B-0,Health and Society,5528-MS Samia Aziz,08:00:00,09:30:00,ST,2021,Spring
SPPH,HEA202,HEA202,1,3,20,7,13,C6006-S,20,-1,Methods in Epidemiology and Demography-I,5528-MS Samia Aziz,11:00:00,12:30:00,MW,2021,Spring
SBE,HRM301,HRM301,1,3,50,50,0,BC2013-S,50,-1,Introduction to Human Resource Management,3444-DR Ikramul Hasan,15:30:00,17:00:00,ST,2021,Spring
SBE,HRM301,HRM301,2,3,50,50,0,BC2013-S,50,-1,Introduction to Human Resource Management,3413-MR Shafiqul Alam,08:00:00,09:30:00,ST,2021,Spring
SBE,HRM301,HRM301,3,3,50,50,0,BC3009-S,50,-1,Introduction to Human Resource Management,3413-MR Shafiqul Alam,09:30:00,11:00:00,ST,2021,Spring
SBE,HRM301,HRM301,4,3,50,50,0,BC2010-S,50,-1,Introduction to Human Resource Management,3629-MS Nabila Kamal Promy,17:00:00,18:30:00,MW,2021,Spring
SBE,HRM301,HRM301,5,3,51,51,-1,BC2014-S,50,-1,Introduction to Human Resource Management,3569-MR Abdullah Al Ahad,12:30:00,14:00:00,ST,2021,Spring
SBE,HRM301,HRM301,6,3,50,50,0,BC2014-S,50,-1,Introduction to Human Resource Management,3446-MS Bushra Sanjana,15:30:00,17:00:00,MW,2021,Spring
SBE,HRM301,HRM301,7,3,51,51,-1,BC2011-S,50,-1,Introduction to Human Resource Management,3446-MS Bushra Sanjana,17:00:00,18:30:00,MW,2021,Spring
SBE,HRM360,HRM360,1,3,57,54,-4,BC2020-S,50,-1,Manpower Planning and Forecasting,3569-MR Abdullah Al Ahad,11:00:00,12:30:00,ST,2021,Spring
SBE,HRM360,HRM360,2,3,58,58,-8,BC2012-S,50,-1,Manpower Planning and Forecasting,3254-DR A.N.M. Shibly Noman Khan,08:00:00,09:30:00,MW,2021,Spring
SBE,HRM370,HRM370,1,3,57,56,-6,BC2014-S,50,-1,Labor Economics and Compensation Theory,3446-MS Bushra Sanjana,15:30:00,17:00:00,ST,2021,Spring
SBE,HRM370,HRM370,2,3,58,57,-7,BC2014-S,50,-1,Labor Economics and Compensation Theory,3254-DR A.N.M. Shibly Noman Khan,08:00:00,09:30:00,ST,2021,Spring
SBE,HRM380,HRM380,1,3,57,54,-4,BC2013-S,50,-1,Industrial Law and Relations,3446-MS Bushra Sanjana,17:00:00,18:30:00,ST,2021,Spring
SBE,HRM380,HRM380,2,3,56,55,-5,BC2020-S,50,-1,Industrial Law and Relations,3413-MR Shafiqul Alam,15:30:00,17:00:00,MW,2021,Spring
SBE,HRM390,HRM390,1,3,53,53,-3,BC3008-S,50,-1,Strategic Human Resource Management,3254-DR A.N.M. Shibly Noman Khan,09:30:00,11:00:00,MW,2021,Spring
SBE,HRM390,HRM390,2,3,54,53,-3,BC2014-S,50,-1,Strategic Human Resource Management,3569-MR Abdullah Al Ahad,17:00:00,18:30:00,ST,2021,Spring
SBE,HRM430,HRM430,1,3,63,62,-12,BC2013-S,50,-1,Human Resource Information Systems,3444-DR Ikramul Hasan,14:00:00,15:30:00,MW,2021,Spring
SBE,HRM460,"HRM460,INB404",1,3,55,50,0,BC2012-S,50,-1,International Human Resource Management,3403-MR Awal Al Kabir,17:00:00,18:30:00,MW,2021,Spring
SBE,HRM460,"HRM460,INB404",2,3,55,53,-3,BC2014-S,50,-1,International Human Resource Management,3413-MR Shafiqul Alam,12:30:00,14:00:00,MW,2021,Spring
SBE,INB301,INB301,1,3,40,40,10,BC2021-S,50,-1,International Business,3539-MR SM Yusuf Mallick,11:00:00,12:30:00,ST,2021,Spring
SBE,INB301,INB301,2,3,40,37,13,BC2020-S,50,-1,International Business,3193-MR Hanif Mahtab,08:00:00,09:30:00,ST,2021,Spring
SBE,INB301,INB301,3,3,40,40,10,BC2020-S,50,-1,International Business,3486-MR Hasan Md. Mahmood Ul Haque,12:30:00,14:00:00,MW,2021,Spring
SBE,INB301,INB301,4,3,40,40,10,BC2014-S,50,-1,International Business,3448-MR Mehadi Mansur,14:00:00,15:30:00,MW,2021,Spring
SBE,INB301,INB301,5,3,40,40,10,BC2013-S,50,-1,International Business,3512-MR Kazi Md. Jamshed,14:00:00,15:30:00,ST,2021,Spring
SBE,INB301,INB301,6,3,40,33,17,BC2021-S,50,-1,International Business,3548-MS Papia Sultana,15:30:00,17:00:00,MW,2021,Spring
SBE,INB301,INB301,7,3,41,41,9,BC2020-S,50,-1,International Business,3486-MR Hasan Md. Mahmood Ul Haque,15:30:00,17:00:00,ST,2021,Spring
SBE,INB301,INB301,8,3,40,11,39,BC2013-S,50,-1,International Business,3299-MR Latiful Khabir,08:00:00,09:30:00,MW,2021,Spring
SBE,INB301,INB301,9,3,40,18,32,BC2013-S,50,-1,International Business,3584-MS Dhritiparna Kundu,17:00:00,18:30:00,MW,2021,Spring
SBE,INB302,INB302,1,3,44,44,6,BC3008-S,50,-1,International Trade and Investment Theory,3539-MR SM Yusuf Mallick,11:00:00,12:30:00,MW,2021,Spring
SBE,INB302,INB302,2,3,44,44,6,BC7015-S,50,-1,International Trade and Investment Theory,3193-MR Hanif Mahtab,09:30:00,11:00:00,ST,2021,Spring
SBE,INB303,INB303,1,3,40,40,10,BC3008-S,50,-1,International Management,3539-MR SM Yusuf Mallick,12:30:00,14:00:00,ST,2021,Spring
SBE,INB303,INB303,2,3,40,26,24,BC3011-S,50,-1,International Management,3486-MR Hasan Md. Mahmood Ul Haque,09:30:00,11:00:00,MW,2021,Spring
SBE,INB304,INB304,1,3,50,49,1,BC2009-S,50,-1,Bangladesh in International Business,3567-DR Raisul Awal Mahmood,11:00:00,12:30:00,ST,2021,Spring
SBE,INB304,INB304,2,3,40,6,44,BC3009-S,50,-1,Bangladesh in International Business,3567-DR Raisul Awal Mahmood,14:00:00,15:30:00,MW,2021,Spring
SBE,INB403,INB403,1,3,52,52,-2,BC2009-S,50,-1,Negotiation and Diplomacy,3601-MR Md. Touhid Hossain,09:30:00,11:00:00,ST,2021,Spring
SBE,INB403,INB403,2,3,40,0,50,BC3009-S,50,B-0,Negotiation and Diplomacy,T001-00 TBA TBA,12:30:00,14:00:00,ST,2021,Spring
SBE,INB405,INB405,1,3,45,45,5,BC3008-S,50,-1,Managing and Integrating E-Business,3423-MR Arifur Rahman Khan,15:30:00,17:00:00,MW,2021,Spring
SLASS,ITC103,ITC103,1,3,20,20,20,C9002-S,40,-1,Introduction to Criminology,2391-MS Nabila Tahsin Farah,12:30:00,14:00:00,ST,2021,Spring
SLASS,ITC103,ITC103,2,3,21,20,20,C9002-S,40,-1,Introduction to Criminology,2391-MS Nabila Tahsin Farah,15:30:00,17:00:00,ST,2021,Spring
SLASS,LAW101,"LAW212,LAW101",1,3,30,30,10,C4005-S,40,-1,Jurisprudence,2445-MR Md Abdul Awal Khan,15:30:00,17:00:00,ST,2021,Spring
SLASS,LAW101,"LAW212,LAW101",2,3,31,29,11,C5004-S,40,-1,Jurisprudence,2445-MR Md Abdul Awal Khan,12:30:00,14:00:00,ST,2021,Spring
SLASS,LAW102,"LAW210,LAW102",1,3,25,23,17,C9002-S,40,-1,Legal History and Legal System of Bangladesh,2391-MS Nabila Tahsin Farah,12:30:00,14:00:00,MW,2021,Spring
SLASS,LAW102,"LAW210,LAW102",2,3,25,0,40,C9002-S,40,B-0,Legal History and Legal System of Bangladesh,2391-MS Nabila Tahsin Farah,14:00:00,15:30:00,MW,2021,Spring
SLASS,LAW103,"LAW211,LAW103",1,3,23,21,19,C2007-S,40,-1,Law of Contract,2501-MR Md. Al Ifran Hossain Mollah,09:30:00,11:00:00,ST,2021,Spring
SLASS,LAW105,"LAW310,LAW105",1,3,20,19,21,C2007-S,40,-1,Criminal Law,2433-DR Md. Mahbubur Rahman,14:00:00,15:30:00,MW,2021,Spring
SLASS,LAW105,"LAW310,LAW105",2,3,20,0,20,C5002-S,20,B-0,Criminal Law,T001-00 TBA TBA,15:30:00,17:00:00,MW,2021,Spring
SLASS,LAW106,"LAW213,LAW106",1,3,21,20,0,C4003-S,20,-1,Constitutional Law,2500-DR Zahidul Islam,11:00:00,12:30:00,MW,2021,Spring
SLASS,LAW107,"LAW315,LAW107",1,3,20,19,1,C3002-S,20,-1,Land Law,5271-DR Arif Jamil,14:00:00,15:30:00,MW,2021,Spring
SLASS,LAW107,"LAW315,LAW107",2,3,20,7,13,C3002-S,20,-1,Land Law,5271-DR Arif Jamil,15:30:00,17:00:00,MW,2021,Spring
SLASS,LAW108,LAW108,1,3,20,0,20,A4L04-S,20,B-0,Company Law,T001-00 TBA TBA,11:00:00,12:30:00,MW,2021,Spring
SLASS,LAW202,"LAW413,LAW202",1,3,20,13,27,C3005-S,40,-1,Law of Evidence,2500-DR Zahidul Islam,15:30:00,17:00:00,MW,2021,Spring
SLASS,LAW203,"LAW218,LAW203",1,3,23,21,-1,C2003-S,20,-1,"Equity, Trust and Specific Relief Act",2501-MR Md. Al Ifran Hossain Mollah,12:30:00,14:00:00,ST,2021,Spring
SLASS,LAW203,"LAW218,LAW203",2,3,20,14,6,C4002-S,20,-1,"Equity, Trust and Specific Relief Act",2502-MS Afroza Bilkis,14:00:00,15:30:00,MW,2021,Spring
SLASS,LAW204,LAW204,1,3,20,18,2,C3002-S,20,-1,Fiscal Laws of Bangladesh,2459-DR Assaduzzaman,09:30:00,11:00:00,ST,2021,Spring
SLASS,LAW205,LAW205,1,3,20,0,50,BC001-S,50,B-0,Law of Transfer of Property & Registration,T001-00 TBA TBA,12:30:00,14:00:00,ST,2021,Spring
SLASS,LAW206,LAW206,1,3,20,8,12,C3006-S,20,-1,"Legal Writing, Research, General Clauses Act and Interpretation of Statute",2445-MR Md Abdul Awal Khan,14:00:00,15:30:00,MW,2021,Spring
SLASS,LAW207,LAW207,1,3,20,0,50,BCTBA1-S,50,B-0,Muslim Law,T001-00 TBA TBA,11:00:00,12:30:00,ST,2021,Spring
SLASS,LAW208,LAW208,1,3,20,18,22,C3005-S,40,-1,Hindu Law,2501-MR Md. Al Ifran Hossain Mollah,14:00:00,15:30:00,ST,2021,Spring
SLASS,LAW209,"LAW312,LAW209",1,3,20,19,21,C9002-S,40,-1,Labour Law,2503-MR Nuran Choudhury Choudhury,11:00:00,12:30:00,ST,2021,Spring
SLASS,LAW209,"LAW312,LAW209",2,3,20,16,4,C6006-S,20,-1,Labour Law,2428-DR Md Parvez Sattar,11:00:00,12:30:00,ST,2021,Spring
SLASS,LAW301,LAW301,1,3,20,6,14,C3007-S,20,-1,Comparative Law,2428-DR Md Parvez Sattar,09:30:00,11:00:00,MW,2021,Spring
SLASS,LAW302,"LAW417,LAW302",1,3,20,16,14,C3003-S,30,-1,Public International Law,2428-DR Md Parvez Sattar,09:30:00,11:00:00,ST,2021,Spring
SLASS,LAW303,"LAW316,LAW303",1,3,20,18,2,C4002-S,20,-1,Business Law,2459-DR Assaduzzaman,09:30:00,11:00:00,MW,2021,Spring
SLASS,LAW304,"LAW418,LAW304",1,3,20,2,38,C2007-S,40,-1,Drafting and Conveyancing,2503-MR Nuran Choudhury Choudhury,15:30:00,17:00:00,ST,2021,Spring
SLASS,LAW305,"LAW421,LAW305",1,3,20,6,34,C2004-S,40,-1,Moot Court Sessions,2503-MR Nuran Choudhury Choudhury,17:00:00,18:30:00,MW,2021,Spring
SLASS,LAW307,LAW307,1,3,20,18,2,C4007-S,20,-1,Cyber Law,2503-MR Nuran Choudhury Choudhury,11:00:00,12:30:00,MW,2021,Spring
SLASS,LAW308,LAW308,1,3,20,0,30,C3003-S,30,B-0,Intellectual Property Law,T001-00 TBA TBA,14:00:00,15:30:00,MW,2021,Spring
SLASS,LAW309,LAW309,1,3,20,20,0,C2002-S,20,-1,Alternative Dispute Resolution (ADR) and Arbitration,2501-MR Md. Al Ifran Hossain Mollah,12:30:00,14:00:00,MW,2021,Spring
SLASS,LAW402,LAW402,1,3,20,20,0,C2003-S,20,-1,Laws on Insurance,2391-MS Nabila Tahsin Farah,17:00:00,18:30:00,ST,2021,Spring
SLASS,LAW404,LAW404,1,3,20,17,23,C4004-S,40,-1,Banking and Securities Law,2500-DR Zahidul Islam,14:00:00,15:30:00,ST,2021,Spring
SLASS,LAW404,LAW404,2,3,20,0,20,C3002-S,20,B-0,Banking and Securities Law,T001-00 TBA TBA,15:30:00,17:00:00,ST,2021,Spring
SLASS,LAW407,LAW407,1,3,20,13,7,C4007-S,20,-1,Human Rights,2445-MR Md Abdul Awal Khan,09:30:00,11:00:00,MW,2021,Spring
SLASS,LEL102,LEL102,1,3,20,20,20,C9002-S,40,-1,Law in Everyday Life,2502-MS Afroza Bilkis,14:00:00,15:30:00,ST,2021,Spring
SLASS,LEL102,LEL102,2,3,22,21,19,C9002-S,40,-1,Law in Everyday Life,2459-DR Assaduzzaman,11:00:00,12:30:00,MW,2021,Spring
SLASS,LFE201,LFE201,1,3,41,41,9,FT-S,50,-1,Live-in-Field Experience (Inter-Term Course),5207-MR Tanvir Ahmed Haroon,08:00:00,09:30:00,R,2021,Spring
SLASS,LFE201,LFE201,2,3,41,41,9,FT-S,50,-1,Live-in-Field Experience (Inter-Term Course),6064-MR Md. Daud Hossain Khan,09:30:00,11:00:00,R,2021,Spring
SLASS,LFE201,LFE201,3,3,41,41,9,FT-S,50,-1,Live-in-Field Experience (Inter-Term Course),3563-MR Mohammed Naveed Siddiquee,11:00:00,12:30:00,R,2021,Spring
SLASS,LFE201,LFE201,4,3,42,42,8,FT-S,50,-1,Live-in-Field Experience (Inter-Term Course),3423-MR Arifur Rahman Khan,12:30:00,14:00:00,R,2021,Spring
SLASS,LFE201,LFE201,5,3,41,41,9,FT-S,50,-1,Live-in-Field Experience (Inter-Term Course),3318-MR Suman Prosad Saha,14:00:00,15:30:00,R,2021,Spring
SLASS,LFE201,LFE201,6,3,41,41,9,FT-S,50,-1,Live-in-Field Experience (Inter-Term Course),4360-MR Mohammad Nasfikur Rahman Khan,15:30:00,17:00:00,R,2021,Spring
SLASS,LFE201,LFE201,7,3,41,41,9,FT-S,50,-1,Live-in-Field Experience (Inter-Term Course),5519-DR Nafisa Huq,17:00:00,18:30:00,R,2021,Spring
SLASS,LFE201,LFE201,8,3,41,40,10,FT-S,50,-1,Live-in-Field Experience (Inter-Term Course),5519-DR Nafisa Huq,18:30:00,20:00:00,R,2021,Spring
SLASS,LIN311,LIN311,1,3,15,6,19,BC4013-S,25,-1,Phonetics and Phonology,2106-MR Towhid Bin Muzaffar,14:00:00,15:30:00,ST,2021,Spring
SLASS,LIN313,LIN313,1,3,15,4,16,C4003-S,20,-1,Syntax,2132-MS Rezina Nazneen Rimi,09:30:00,11:00:00,ST,2021,Spring
SLASS,LIN411,LIN411,1,3,15,5,15,C2002-S,20,-1,Sociolinguistics,2439-MR Adilur Rahman,15:30:00,17:00:00,ST,2021,Spring
SETS,MAT100,MAT100,1,3,50,34,16,BC5012-S,50,-1,Basic University Mathematics I,4423-MS Nabila Jaman Tripti,12:30:00,14:00:00,ST,2021,Spring
SETS,MAT100,MAT100,2,3,50,23,27,BC5012-S,50,-1,Basic University Mathematics I,4423-MS Nabila Jaman Tripti,11:00:00,12:30:00,ST,2021,Spring
SETS,MAT100A,MAT100A,1,3,50,14,36,BC5012-S,50,-1,Basic Algebra,4430-MR Ifte Khairul Alam Bhuiyan,11:00:00,12:30:00,MW,2021,Spring
SETS,MAT101,MAT101,1,3,50,49,1,BC5012-S,50,-1,Intermediate University Mathematics II,4255-MS Zainab Lutfun Nahar,17:00:00,18:30:00,ST,2021,Spring
SETS,MAT101,MAT101,2,3,51,50,0,BC5012-S,50,-1,Intermediate University Mathematics II,4358-MR Mustafa Mohammad Shaky,17:00:00,18:30:00,MW,2021,Spring
SETS,MAT101,MAT101,3,3,52,50,0,BC5013-S,50,-1,Intermediate University Mathematics II,4411-MS Fauzia Hoque Shorna,11:00:00,12:30:00,MW,2021,Spring
SETS,MAT101,MAT101,4,3,51,50,0,BC5013-S,50,-1,Intermediate University Mathematics II,4327-MS Amrita Khan,11:00:00,12:30:00,ST,2021,Spring
SETS,MAT101,MAT101,5,3,53,51,-1,BC5012-S,50,-1,Intermediate University Mathematics II,4327-MS Amrita Khan,14:00:00,15:30:00,MW,2021,Spring
SETS,MAT101,MAT101,6,3,52,50,0,BC5012-S,50,-1,Intermediate University Mathematics II,4430-MR Ifte Khairul Alam Bhuiyan,09:30:00,11:00:00,MW,2021,Spring
SETS,MAT101,MAT101,7,3,51,50,0,BC5012-S,50,-1,Intermediate University Mathematics II,4423-MS Nabila Jaman Tripti,12:30:00,14:00:00,MW,2021,Spring
SETS,MAT101,MAT101,8,3,51,51,-1,BC5014-S,50,-1,Intermediate University Mathematics II,4423-MS Nabila Jaman Tripti,11:00:00,12:30:00,MW,2021,Spring
SETS,MAT101,MAT101,9,3,50,44,6,BC5012-S,50,-1,Intermediate University Mathematics II,4430-MR Ifte Khairul Alam Bhuiyan,09:30:00,11:00:00,ST,2021,Spring
SETS,MAT101,MAT101,10,3,50,0,50,BC5012-S,50,B-0,Intermediate University Mathematics II,T001-00 TBA TBA,14:00:00,15:30:00,ST,2021,Spring
SETS,MAT104,MAT104,1,3,50,23,27,BC5002-S,50,-1,Calculus and analytical geometry,4378-DR Md. Readul Mahmud,14:00:00,15:30:00,ST,2021,Spring
SETS,MAT104,MAT104,2,3,50,16,34,BC5013-S,50,-1,Calculus and analytical geometry,4378-DR Md. Readul Mahmud,09:30:00,11:00:00,ST,2021,Spring
SETS,MAT104,MAT104,3,3,50,31,19,BC5013-S,50,-1,Calculus and analytical geometry,4250-DR Asma Begum,09:30:00,11:00:00,MW,2021,Spring
SETS,MAT104,MAT104,4,3,50,41,9,BC5013-S,50,-1,Calculus and analytical geometry,4419-MS Nurjahan Akter Nepa,12:30:00,14:00:00,ST,2021,Spring
SETS,MAT104,MAT104,5,3,50,33,17,BC5013-S,50,-1,Calculus and analytical geometry,4419-MS Nurjahan Akter Nepa,12:30:00,14:00:00,MW,2021,Spring
SETS,MAT104,MAT104,6,3,50,38,12,BC6007-S,50,-1,Calculus and analytical geometry,4119-MS Dr. Rifat Ara Rouf,11:00:00,12:30:00,MW,2021,Spring
SETS,MAT111,MAT111,1,3,50,28,22,BC5014-S,50,-1,Mathematics-I,4419-MS Nurjahan Akter Nepa,11:00:00,12:30:00,ST,2021,Spring
SETS,MAT121,"MAT121,MAT212",1,3,51,49,1,BC6008-S,50,-1,Probability & Statistics for Science and Engineering,4102-DR Mohammed Anwer,09:30:00,11:00:00,ST,2021,Spring
SETS,MAT121,"MAT121,MAT212",2,3,51,51,-1,BC6008-S,50,-1,Probability & Statistics for Science and Engineering,4124-DR Shipra Banik,11:00:00,12:30:00,ST,2021,Spring
SETS,MAT121,"MAT121,MAT212",3,3,51,51,-1,BC6008-S,50,-1,Probability & Statistics for Science and Engineering,4246-MS Proma Anwar Khan,09:30:00,11:00:00,MW,2021,Spring
SETS,MAT121,"MAT121,MAT212",4,3,55,55,-5,BC6009-S,50,-1,Probability & Statistics for Science and Engineering,4325-MR Nur Elahi Razin,11:00:00,12:30:00,MW,2021,Spring
SETS,MAT125,MAT125,1,3,10,2,18,C5006-S,20,-1,Calculus with Analytic Geometry-I,4419-MS Nurjahan Akter Nepa,11:00:00,12:30:00,MW,2021,Spring
SETS,MAT131,MAT131,1,3,50,50,0,BC5012-S,50,-1,Mathematics-II,4431-DR Mohammad Nazrul Islam,15:30:00,17:00:00,ST,2021,Spring
SETS,MAT203,"MAT203,MAT222",1,3,55,55,-5,BC5014-S,50,-1,Linear Algebra- vectors and matrices,4454-DR Jewel Kumar Ghosh,09:30:00,11:00:00,MW,2021,Spring
SETS,MAT203,"MAT203,MAT222",2,3,55,55,-5,BC5014-S,50,-1,Linear Algebra- vectors and matrices,4119-MS Dr. Rifat Ara Rouf,09:30:00,11:00:00,ST,2021,Spring
SETS,MAT203,"MAT203,MAT222",3,3,56,56,-6,BC5002-S,50,-1,Linear Algebra- vectors and matrices,4322-PROF Nilufar Farhat Hossain,09:30:00,11:00:00,MW,2021,Spring
SETS,MAT210,MAT210,1,3,50,30,20,BC5014-S,50,-1,Basic University Mathematics II,4312-MS Purobi Rani Kundu,12:30:00,14:00:00,ST,2021,Spring
SETS,MAT211,MAT211,1,3,53,53,-3,BC6007-S,50,-1,Probability & Statistics,4384-DR S N M Azizul Hoque,09:30:00,11:00:00,MW,2021,Spring
SETS,MAT211,MAT211,2,3,53,53,-3,BC6007-S,50,-1,Probability & Statistics,4246-MS Proma Anwar Khan,11:00:00,12:30:00,ST,2021,Spring
SETS,MAT211,MAT211,3,3,53,53,-3,BC6008-S,50,-1,Probability & Statistics,4246-MS Proma Anwar Khan,11:00:00,12:30:00,MW,2021,Spring
SETS,MAT211,MAT211,4,3,53,51,-1,BC5014-S,50,-1,Probability & Statistics,4124-DR Shipra Banik,14:00:00,15:30:00,ST,2021,Spring
SETS,MAT211,MAT211,5,3,53,51,-1,BC5013-S,50,-1,Probability & Statistics,4124-DR Shipra Banik,14:00:00,15:30:00,MW,2021,Spring
SETS,MAT211,MAT211,6,3,53,53,-3,BC6007-S,50,-1,Probability & Statistics,4246-MS Proma Anwar Khan,09:30:00,11:00:00,ST,2021,Spring
